RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO;URL
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Combo Familiar Puff;1 Pizza familiar 4n1, 1 caesar puffs relleno de pepperoni(4 un), 1 caesar puffs relleno de 3 quesos(4 un) y una bebida coca cola sin azucar de 1,5l;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Combo Pelooza;Pizza pepperoni + pizza margarita + crazy combo + cheese caesars bread;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Combo Rappi Prime;Pizza familiar extra pepperoni y 2 crazy combo perfectos para compartir, palitos de pan horneado con un toque de mantequilla, ajo y queso parmesano, acompañados de una deliciosa salsa de tomates y finas hierbas. exclusivo para usuarios rapp;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Margarita;Pizza familiar con queso mozzarella y finas hierbas;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Promo Jalapeño;Promo jalapeño;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Arma Tu Pizza 2 Ingredientes;Elige tus 2 ingredientes favoritos y si prefieres cambia por borde de queso por sólo $2.500 adicionales. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Arma Tu Pizza 3 Ingredientes;Elige tus 3 ingredientes favoritos y si prefieres cambia por borde de queso por sólo $2.500 adicionales. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Arma Tu Pizza 5 Ingredientes;Elige tus 5 ingredientes favoritos y si prefieres cambia por borde de queso por sólo $2.500 adicionales. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Classic Pepperoni;Pizza familiar de queso y pepperoni.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Classic Cheese;Pizza familiar de queso.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Extra Pepperoni;Pizza con extra pepperoni;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Pepperoni;Pizza familiar de queso y pepperoni con borde de queso y mantequilla de ajo y parmesano.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Queso;Pizza familiar de queso con borde de queso y mantequilla de ajo y parmesano.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Super Cheese Extra Pepperoni;Pizza extra pepperoni con orilla rellena de queso y mantequilla de ajo y parmesano;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Ultimate Supreme;Pepperoni, champiñones, salchicha italiana, pimentón verde y cebolla. tamaño familiar. cambia a borde relleno de queso por sólo $2.500 adicionales.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza 3 Meat;Pizza de pepperoni, salchicha italiana y tocino;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Jamon;Pizza jamon;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Hula Hawallan;Pizza de jamon y piña;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Veggie;Pizza cebolla, champoñiones frescos, aceitunas y pimentones verdes;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza 4 In 1;Una pizza más liviana para este verano, con un precio especial, y 50% veggie, 1/4 queso, 1/4 pimentón champiñón, 1/4 pepperoni, 1/4 salchicha italiana;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Chicken Bbq;Pollo, cebolla, pimenton verde, y nuestra bbq original americana;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Veggie;Champiñones, pimentón verde, aceitunas negras y cebolla, con borde relleno de queso mozzarella. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese 3 Meat Treat;"Pizza super cheese 3 meat treat
pepperoni, salchicha italiana y bacon, con borde relleno de queso mozzarella. tamaño familiar.";https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Ultimate Supreme;Pepperoni, champiñones, salchicha italiana, pimentón verde y cebolla, con borde relleno de queso mozzarella. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Jamon;Jamón y queso, con borde relleno de queso mozzarella. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese Hula Hawaiian;Jamón y piña, con borde relleno de queso mozzarella. tamaño familiar.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Pizza Super Cheese 4 In 1;Una pizza más liviana para este verano, con un precio especial, y 50% veggie, 1/4 queso 1/4 pimentón champiñón, 1/4 pepperoni, 1/4 salchicha italiana, con borde relleno de queso mozzarella;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Mitad Y Mitad - Especialidades;Elige tus 2 especialidades favoritas y combínalas en una pizza (mitad y mitad). si quieres, cambia por borde de queso por $2.500 adicionales. tamaño familiar;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;3 Cheese Stixs;12 Pancitos recién horneados con 3 deliciosos quesos y un toque de mantequilla de ajo;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;3 Cheese Stix Peppe.;12 Pancitos recien horneados con pepperonis, nuestra mezcla de deliciosos quesos y un toque de mantequilla de ajo;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Cheese Caesars Bread;4 Pancitos rellenos de queso mozarella con un toque de mantequilla de ajo, espolvoreados con queso parmesano. incluye 1 crazy sauce.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Caesars Wings;8 Deliciosas alitas pollo en opción de salsa bbq, spicy bbq y buffalo.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Crazy Combo;8 Pancitos recién horneado con sabor a mantequilla de ajo y espolvoreados con queso parmesano acompañados de 1 crazy sauce.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Caesar Bread;8 Pancitos recién horneado con sabor a mantequilla de ajo y espolvoreados con queso parmesano;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Crazy Sauce;Deliciosa salsa de tomates frescos con especies;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Caesar Puffs Pepperoni;4 Pancitos rellenos con pepperoni, queso y salsa de pizza. cubiertos con un toque de mantequilla de ajo, parmesano y especias italianas.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Caesar Puffs 3 Quesos;4 Pancitos rellenos con nuestra mezcla emblemática de quesos y salsa de pizza. cubiertos con un toque de mantequilla de ajo, parmesano y especias italianas.;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Dips;Salsa para untar ¡elige tu favorita!;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Bebidas 591 Cc;Bebidas 591cc;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Bebidas 1,5  Lt;Bebidas 1,5  lt;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Bebidas 2,5 Lt;Bebidas 2,5 lt;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Red Bull Energy Drink;Red bull energy drink;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Little Caesars Pizza;Av. Chamisero 10290, Chicureo, Colina, Chile;Red Bull Sugarfree;Red bull sugarfree;https://www.rappi.cl/restaurantes/900083595-little-caesars-pizza
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Valerine´s Donut;Nuestra clásica y deliciosa donut rellena de manjar, cubierta de chocolate.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Guatemala Casi Cielo 250 Gr;Este café de origen es una celebración de toda la magia de los fértiles valles de antigua en guatemala. de tostado y cuerpo medio, tiene un brillo seductor similar al del limón y notas de chocolate suave.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Blanco Frappuccino;Frappuccino base café con dulce sabor a pistacho mezclado con café, mocha blanco y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Blanco Cream Frappuccino;Frappuccino base café con dulce sabor a pistacho mezclado con café, mocha blanco y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Latte;Dulce sabor a pistacho mezclado con café, mocha y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Iced Pistacho Mocha;Dulce sabor a pistacho mezclado con café, mocha blanco y leche.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Frappuccino;Frappuccino base café con dulce sabor a pistacho mezclado con café, mocha blanco y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Cream Frappuccino;Frappuccino base café con dulce sabor a pistacho mezclado con café, mocha blanco y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Volcán De Chocolate Latte;El espresso y la leche al vapor se combinan con salsa mocha y chips frappuccino. cubierto con una crema batida de espresso de chocolate y llovizna.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Iced Volcán De Chocolate;El espresso y la leche se combinan con salsa mocha y chips frappuccino. cubierto con una crema batida de espresso de chocolate y llovizna.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Volcán De Chocolate Frappuccino;Mocha y chips de frappuccino se mezclan con leche y hielo. terminado con crema batida de chocolate espresso y llovizna.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Volcán De Chocolate Frappuccino Cream;Mocha y chips de frappuccino se mezclan con leche y hielo. terminado con crema batida de chocolate espresso y llovizna. bebida sin base de café.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pineapple Refresher;Una mezcla de jugo de fruta real con sabores de piña y maracuyá, mezcla de extracto de café verde e inclusions de piña con agua y batido con hielo;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Paradise Drink Refresher;Una mezcla de jugo de fruta real con sabores de piña y maracuyá, mezcla de extracto de café verde e inclusions de piña con leche de coco y batido con hielo;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Tumbler Blue Brushstroke 20oz;Tumbler azul con pinceladas de colores de 20oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Tumbler Blue Multi Abstract 16oz;Tumbler azul con colores abstracto 16oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Tumbler Ion Brush 12oz;Tumbler metalizado colores 12oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Cold Cup Blue Gradient 24oz;Cold cup plastico azul 24oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Cold Cup Pink Gradient 24oz;Cold cup plastico rosa 24oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Vaso Reusable San Valentin 20oz;Vaso reusable de corazones, cambia de color. para este san valentin. 20oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Taza Confetti Transparente 12oz;Taza transparente confetti  12oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Cold Cup Azul Arcoiris 24oz;Cold cup azul con arcoiris 24oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;El Salvador Ahuachapán 250 Gr.;Un café delicioso gracias a sus notas cítricas y dulces con toques a chocolate negro. origen unico;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pinapple Refhersher Lemonade;Una mezcla de jugo de fruta real con sabores de piña y maracuyá, mezcla de extracto de café verde e inclusions de piña con limonadaa y batido con hielo;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Blanco Latte;Dulce sabor a pistacho mezclado con café, mocha blanco y leche vaporizada.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Iced Pistacho Mocha Blanco;Dulce sabor a pistacho mezclado con café, mocha blanco y leche.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Tumbler Horizontal Gradient 16oz;Tumbler rosa franjas horizontales 16oz;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pistacho Mocha Loaf Cake;Humedo y esponojoso queque de pistacho y chocolate, cubierta de chocolate y lluvia de pistachos. (con colorante natural);https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;English Muffin Sandwich;Esponjoso pan de english muffin, relleno con omelette de huevos, espinacas y queso mantecoso.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;México Veracruz 250 Gr.;Notas de azúcar negra, almendras tostadas  con un acento de canela y cuerpo chocolatoso.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Rejilla Maple;Exiqusita masa danesa crujiente rellena de nueces pecanas  y dulce de maple, decorado con nueces pecanas y syrup de maple. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Rejilla Verduras;Exiquista y delicada masa danesa rellena de crema de espinacas y queso. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Pan De Queso;Dos deliciosos panes de queso brasileros elaborados con harina de tapioca y queso de minas. el producto es libre de gluten pero puede contener trazas.;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Croissant Serrano Queso;Delicioso y crujiente croissant de mantequilla relleno de jamón serrano y queso mantecoso. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;New Croissant Pavo Queso;Delicioso y crujiente croissant de mantequilla relleno de jamón de pavo y queso mantecoso. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Frozen Cinnamon;Deliciosa masa danesa rellena de una suave crema a la canela. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
Starbucks;Av. Chamisero 9790, Chicureo, Colina, Chile;Palmerita;Crocante y dulce hojaldre espoloreado con azúcar. horneado en tienda;https://www.rappi.cl/restaurantes/900085638-starbucks
