;Nombre Restaurant;URL RESTAURANT
948;Gaby´s Pizza;https://www.rappi.cl/restaurantes/900016601-gabys-pizza
949;Trattoria Barrio Sucre;https://www.rappi.cl/restaurantes/900017799-trattoria-barrio-sucre
950;Benvenutto;https://www.rappi.cl/restaurantes/900021370-benvenutto
951;Mono Roll Sushi Nikkey;https://www.rappi.cl/restaurantes/900021416-mono-roll-sushi-nikkey
952;Pan's Artesanal Cl;https://www.rappi.cl/restaurantes/900023460-pans-artesanal-cl
953;Barranco 51;https://www.rappi.cl/restaurantes/900024278-barranco-51
954;Maniero;https://www.rappi.cl/restaurantes/900025146-maniero
955;Deli Fresh;https://www.rappi.cl/restaurantes/900025767-deli-fresh
956;Chick;https://www.rappi.cl/restaurantes/900027604-chick
957;Taqueria Th;https://www.rappi.cl/restaurantes/900027666-taqueria-th
958;Crispy Chicken;https://www.rappi.cl/restaurantes/900027772-crispy-chicken
959;Délices D'Alsace;https://www.rappi.cl/restaurantes/900028984-delices-dalsace
960;Kimagure;https://www.rappi.cl/restaurantes/900029123-kimagure
961;Don Burger;https://www.rappi.cl/restaurantes/900029158-don-burger
962;Bianco Gelato;https://www.rappi.cl/restaurantes/900030679-bianco-gelato
963;Pizzario;https://www.rappi.cl/restaurantes/900030907-pizzario
964;Papatatas.;https://www.rappi.cl/restaurantes/900030951-papatatas
965;Sushi Mister Panko.;https://www.rappi.cl/restaurantes/900035605-sushi-mister-panko
966;Taco Express;https://www.rappi.cl/restaurantes/900035866-taco-express
967;Panino Lab;https://www.rappi.cl/restaurantes/900036682-panino-lab
968;Arana Chicken;https://www.rappi.cl/restaurantes/900037340-arana-chicken
969;Abbatia Restaurant;https://www.rappi.cl/restaurantes/900038112-abbatia-restaurant
970;Entre Masas;https://www.rappi.cl/restaurantes/900038231-entre-masas
971;alitas king;https://www.rappi.cl/restaurantes/900039479-alitas-king
972;Bendita Tentazione;https://www.rappi.cl/restaurantes/900040513-bendita-tentazione
973;Lomo Y Filete;https://www.rappi.cl/restaurantes/900064926-lomo-y-filete
974;Up Burger;https://www.rappi.cl/restaurantes/900065066-up-burger
975;Vainilla Heladería;https://www.rappi.cl/restaurantes/900065168-vainilla-heladeria
976;El Mochica;https://www.rappi.cl/restaurantes/900066461-el-mochica
977;El Tazon Limeño;https://www.rappi.cl/restaurantes/900066472-el-tazon-limeno
978;Burger Truck;https://www.rappi.cl/restaurantes/900066813-burger-truck
979;Allegro Pizzeria;https://www.rappi.cl/restaurantes/900068282-allegro-pizzeria
980;Ready Smash Burgers;https://www.rappi.cl/restaurantes/900072708-ready-smash-burgers
981;Tanzo Pasta Bar;https://www.rappi.cl/restaurantes/900072973-tanzo-pasta-bar
982;TERRACOTA BURGER & GRILL;https://www.rappi.cl/restaurantes/900073384-terracota-burger-y-grill
983;Watson Vegan Bistró;https://www.rappi.cl/restaurantes/900073828-watson-vegan-bistro
984;Taz Burger;https://www.rappi.cl/restaurantes/900073879-taz-burger
985;Q Riko la Reina;https://www.rappi.cl/restaurantes/900074692-q-riko-la-reina
986;Pizzoas;https://www.rappi.cl/restaurantes/900074923-pizzoas
987;Antillana;https://www.rappi.cl/restaurantes/900075168-antillana
988;Chefcity;https://www.rappi.cl/restaurantes/900075265-chefcity
989;Il Cuore Pasta;https://www.rappi.cl/restaurantes/900075301-il-cuore-pasta
990;Sangucheria 1891;https://www.rappi.cl/restaurantes/900075317-sangucheria-1891
991;Chicken Wings la Reina;https://www.rappi.cl/restaurantes/900075459-chicken-wings-la-reina
992;Rock Zone Burger;https://www.rappi.cl/restaurantes/900075738-rock-zone-burger
993;Café Precolombino;https://www.rappi.cl/restaurantes/900079129-cafe-precolombino
994;Sushi Food Paradise;https://www.rappi.cl/restaurantes/900079712-sushi-food-paradise
995;El Especialista Ñuñoa;https://www.rappi.cl/restaurantes/900080266-el-especialista-nunoa
996;Chicken Fried House Ñuñoa;https://www.rappi.cl/restaurantes/900080334-chicken-fried-house-nunoa
997;La Macusa Ñuñoa;https://www.rappi.cl/restaurantes/900080335-la-macusa-nunoa
998;Metapizza;https://www.rappi.cl/restaurantes/900080465-metapizza
999;Chicken Wings Quinta Normal;https://www.rappi.cl/restaurantes/900080577-chicken-wings-quinta-normal
1000;Tequeñomanía Quinta Normal;https://www.rappi.cl/restaurantes/900080624-tequenomania-quinta-normal
1001;La Salchipaperia Central;https://www.rappi.cl/restaurantes/900080671-la-salchipaperia-central
1002;Mega Churro Santiago Centro;https://www.rappi.cl/restaurantes/900081169-mega-churro-santiago-centro
1003;Burger Ya;https://www.rappi.cl/restaurantes/900081228-burger-ya
1004;Mega Tequeños Santiago Centro;https://www.rappi.cl/restaurantes/900081240-mega-tequenos-santiago-centro
1005;La Mollejua;https://www.rappi.cl/restaurantes/900081257-la-mollejua
1006;Livorno Restaurante;https://www.rappi.cl/restaurantes/900081354-livorno-restaurante
1007;Dalai Lomo Providencia;https://www.rappi.cl/restaurantes/900081592-dalai-lomo-providencia
1008;Street Moon;https://www.rappi.cl/restaurantes/900082295-street-moon
1009;Angus Grill Restaurant;https://www.rappi.cl/restaurantes/900082566-angus-grill-restaurant
1010;La Brava Mall Plaza el Trebol;https://www.rappi.cl/restaurantes/900082622-la-brava-mall-plaza-el-trebol
1011;Caleta Barra Marina;https://www.rappi.cl/restaurantes/900082664-caleta-barra-marina
1012;Inagi;https://www.rappi.cl/restaurantes/900082976-inagi
1013;Restaurant Peruano el Sabroson;https://www.rappi.cl/restaurantes/900083286-restaurant-peruano-el-sabroson
1014;Gusti Pasta;https://www.rappi.cl/restaurantes/900083389-gusti-pasta
1015;Vittamina Restaurant;https://www.rappi.cl/restaurantes/900083393-vittamina-restaurant
1016;Gabilondo;https://www.rappi.cl/restaurantes/900083447-gabilondo
1017;Vicios Food;https://www.rappi.cl/restaurantes/900083549-vicios-food
1018;Crispy Churros;https://www.rappi.cl/restaurantes/900083555-crispy-churros
1019;Churrascon 24/7 Recoleta;https://www.rappi.cl/restaurantes/900083811-churrascon-247-recoleta
1020;Vandals;https://www.rappi.cl/restaurantes/900084190-vandals
1021;Cafe Vita Pizzocas;https://www.rappi.cl/restaurantes/900084249-cafe-vita-pizzocas
1022;Mr Qiu 2;https://www.rappi.cl/restaurantes/900084583-mr-qiu-2
1023;Pizzas Pasapalos y Picoteos Md;https://www.rappi.cl/restaurantes/900084660-pizzas-pasapalos-y-picoteos-md
1024;Mi Vegano Gourmet;https://www.rappi.cl/restaurantes/900084852-mi-vegano-gourmet
1025;Crazy George Burgerr;https://www.rappi.cl/restaurantes/900085464-crazy-george-burgerr
1026;El Almuerzazo;https://www.rappi.cl/restaurantes/900085567-el-almuerzazo
1027;Delicias Del Portal;https://www.rappi.cl/restaurantes/900085636-delicias-del-portal
1028;La Ruffina;https://www.rappi.cl/restaurantes/339-la-ruffina
1029;Café Melba;https://www.rappi.cl/restaurantes/900014524-cafe-melba
1030;El Merendero Venezolano;https://www.rappi.cl/restaurantes/900014565-el-merendero-venezolano
1031;Taco Factory;https://www.rappi.cl/restaurantes/900014618-taco-factory
1032;Majestic;https://www.rappi.cl/restaurantes/900014645-majestic
1033;Eccolo Qua;https://www.rappi.cl/restaurantes/900015095-eccolo-qua
1034;Bambinos Pizza;https://www.rappi.cl/restaurantes/900015624-bambinos-pizza
1035;Nori Sushi Ñuñoa;https://www.rappi.cl/restaurantes/900016044-nori-sushi-nunoa
1036;Tataki Sushi;https://www.rappi.cl/restaurantes/900016868-tataki-sushi
1037;Yang Tes;https://www.rappi.cl/restaurantes/900017073-yang-tes
1038;Kubiro Sushi Centro;https://www.rappi.cl/restaurantes/900017241-kubiro-sushi-centro
1039;Sushi Big Bang;https://www.rappi.cl/restaurantes/900017374-sushi-big-bang
1040;Cafe Palermo;https://www.rappi.cl/restaurantes/900017380-cafe-palermo
1041;Japo - Casa Carmencita;https://www.rappi.cl/restaurantes/900017522-japo-casa-carmencita
1042;Lun wa;https://www.rappi.cl/restaurantes/900017731-lun-wa
1043;Café Diario;https://www.rappi.cl/restaurantes/900019815-cafe-diario
1044;Rishtedar;https://www.rappi.cl/restaurantes/900021369-rishtedar
1045;La Burguesita by La Burguesía;https://www.rappi.cl/restaurantes/900022119-la-burguesita-by-la-burguesia
1046;Mr Lucas;https://www.rappi.cl/restaurantes/900023280-mr-lucas
1047;ConserBar;https://www.rappi.cl/restaurantes/900025995-conserbar
1048;Jerónimo;https://www.rappi.cl/restaurantes/900027343-jeronimo
1049;Vegan Meat;https://www.rappi.cl/restaurantes/900028846-vegan-meat
1050;Sexy Burger;https://www.rappi.cl/restaurantes/900028981-sexy-burger
1051;Oriental;https://www.rappi.cl/restaurantes/900028999-oriental
1052;Myteka;https://www.rappi.cl/restaurantes/900029002-myteka
1053;Master Wok Providencia;https://www.rappi.cl/restaurantes/900029934-master-wok-providencia
1054;Casa Juancho;https://www.rappi.cl/restaurantes/900030685-casa-juancho
1055;Tasuke Vegan Sushi;https://www.rappi.cl/restaurantes/900031237-tasuke-vegan-sushi
1056;El Mejor Pollo;https://www.rappi.cl/restaurantes/900031769-el-mejor-pollo
1057;La Risottería;https://www.rappi.cl/restaurantes/900031779-la-risotteria
1058;Brasur;https://www.rappi.cl/restaurantes/900032767-brasur
1059;Empanadas El Matiz;https://www.rappi.cl/restaurantes/900021533-empanadas-el-matiz
1060;Nan Fang;https://www.rappi.cl/restaurantes/900033016-nan-fang
1061;Silo Pizza;https://www.rappi.cl/restaurantes/900033082-silo-pizza
1062;tara sushi;https://www.rappi.cl/restaurantes/900035402-tara-sushi
1063;Gohan & Mas;https://www.rappi.cl/restaurantes/900035527-gohan-y-mas
1064;Damascus Food;https://www.rappi.cl/restaurantes/900035963-damascus-food
1065;Full Empanada;https://www.rappi.cl/restaurantes/900036215-full-empanada
1066;Goemon;https://www.rappi.cl/restaurantes/900036471-goemon
1067;Akai Sushi;https://www.rappi.cl/restaurantes/900036513-akai-sushi
1068;veggie burger;https://www.rappi.cl/restaurantes/900036563-veggie-burger
1069;Japo Thai;https://www.rappi.cl/restaurantes/900037023-japo-thai
1070;Los Caponelli Restorante Italiano;https://www.rappi.cl/restaurantes/900037164-los-caponelli-restorante-italiano
1071;Crudo sin Censura;https://www.rappi.cl/restaurantes/900037253-crudo-sin-censura
1072;Rockstar Burger Santiago;https://www.rappi.cl/restaurantes/900037495-rockstar-burger-santiago
1073;Wenos Pal Dulce Bakery;https://www.rappi.cl/restaurantes/900037720-wenos-pal-dulce-bakery
1074;Sazón Venezuela HC;https://www.rappi.cl/restaurantes/900037976-sazon-venezuela-hc
1075;Vegan Studio;https://www.rappi.cl/restaurantes/900040078-vegan-studio
1076;COFFEE CORNER;https://www.rappi.cl/restaurantes/900040547-coffee-corner
1077;Gohan Premium;https://www.rappi.cl/restaurantes/900040825-gohan-premium
1078;Green Eat;https://www.rappi.cl/restaurantes/900041189-green-eat
1079;Restaurante Man Ji;https://www.rappi.cl/restaurantes/900047850-restaurante-man-ji
1080;Real Food Market;https://www.rappi.cl/restaurantes/900048089-real-food-market
1081;Kanmi Sushi;https://www.rappi.cl/restaurantes/900048385-kanmi-sushi
1082;Puro Gohan;https://www.rappi.cl/restaurantes/900048625-puro-gohan
1083;Pizza de La Plaza;https://www.rappi.cl/restaurantes/900048809-pizza-de-la-plaza
1084;Dopbap;https://www.rappi.cl/restaurantes/900057288-dopbap
1085;I Love Curry;https://www.rappi.cl/restaurantes/900057403-i-love-curry
1086;Burger pana;https://www.rappi.cl/restaurantes/900066708-burger-pana
1087;Selfish;https://www.rappi.cl/restaurantes/900067499-selfish
1088;Bilbao's;https://www.rappi.cl/restaurantes/900067710-bilbaos
1089;Como en tu Casa;https://www.rappi.cl/restaurantes/900068717-como-en-tu-casa
1090;Luckys Fried Chicken;https://www.rappi.cl/restaurantes/900069469-luckys-fried-chicken
1091;D'albahaka Fast Gourmet;https://www.rappi.cl/restaurantes/900069694-dalbahaka-fast-gourmet
1092;Vegan Thai;https://www.rappi.cl/restaurantes/900071389-vegan-thai
1093;Abacaxi Bistro;https://www.rappi.cl/restaurantes/900073075-abacaxi-bistro
1094;El Club Del Pollo;https://www.rappi.cl/restaurantes/900073733-el-club-del-pollo
1095;Jupiter Bar Pizzeria;https://www.rappi.cl/restaurantes/900073771-jupiter-bar-pizzeria
1096;La Burguita;https://www.rappi.cl/restaurantes/900074018-la-burguita
1097;Barra Fina Sushi.;https://www.rappi.cl/restaurantes/900074570-barra-fina-sushi
1098;Empanadas San Miguel;https://www.rappi.cl/restaurantes/900074899-empanadas-san-miguel
1099;Rockstar Chicken;https://www.rappi.cl/restaurantes/900075271-rockstar-chicken
1100;Cous Cous Bowl;https://www.rappi.cl/restaurantes/900075634-cous-cous-bowl
1101;Ruta Shawarma;https://www.rappi.cl/restaurantes/900075715-ruta-shawarma
1102;Surreal Restobar;https://www.rappi.cl/restaurantes/900077513-surreal-restobar
1103;Bronto Family;https://www.rappi.cl/restaurantes/900081718-bronto-family
1104;Il Cuore Desayunos;https://www.rappi.cl/restaurantes/900078948-il-cuore-desayunos
1105;Peru Thai;https://www.rappi.cl/restaurantes/900079109-peru-thai
1106;The Breakfast;https://www.rappi.cl/restaurantes/900079136-the-breakfast
1107;Burger On Board;https://www.rappi.cl/restaurantes/900079317-burger-on-board
1108;Sin Vergüenza;https://www.rappi.cl/restaurantes/900079418-sin-verguenza
1109;Hoshi Gohan;https://www.rappi.cl/restaurantes/900079630-hoshi-gohan
1110;Olivia Bistro;https://www.rappi.cl/restaurantes/900079969-olivia-bistro
1111;Underwok;https://www.rappi.cl/restaurantes/900080069-underwok
1112;Benjamn Alvarado Gastronomia;https://www.rappi.cl/restaurantes/900080215-benjamn-alvarado-gastronomia
1113;Will Delivery;https://www.rappi.cl/restaurantes/900080437-will-delivery
1114;Valeburgers;https://www.rappi.cl/restaurantes/900080473-valeburgers
1115;Rosquicake;https://www.rappi.cl/restaurantes/900080770-rosquicake
1116;La Distinta Empanadas;https://www.rappi.cl/restaurantes/900080954-la-distinta-empanadas
1117;Mega Burger Santiago Centro;https://www.rappi.cl/restaurantes/900081233-mega-burger-santiago-centro
1118;Cafe Caramelo;https://www.rappi.cl/restaurantes/900081305-cafe-caramelo
1119;Cafeteria Arabe Yalla Habibi;https://www.rappi.cl/restaurantes/900081473-cafeteria-arabe-yalla-habibi
1120;Club Del Poke;https://www.rappi.cl/restaurantes/900082950-club-del-poke
1121;Pizzeria Latinoamericana;https://www.rappi.cl/restaurantes/900082973-pizzeria-latinoamericana
1122;Space American Burger;https://www.rappi.cl/restaurantes/900083639-space-american-burger
1123;Space American Veggie;https://www.rappi.cl/restaurantes/900084085-space-american-veggie
1124;Naoki;https://www.rappi.cl/restaurantes/900084443-naoki
1125;Ytaka Sushi Bar;https://www.rappi.cl/restaurantes/900084673-ytaka-sushi-bar
1126;Shawarma Rocker;https://www.rappi.cl/restaurantes/900084757-shawarma-rocker
1127;Guang Yen;https://www.rappi.cl/restaurantes/374-guang-yen
1128;Lima Mia;https://www.rappi.cl/restaurantes/379-lima-mia
1129;Aji Dulce Market;https://www.rappi.cl/restaurantes/900013791-aji-dulce-market
1130;FoodGol;https://www.rappi.cl/restaurantes/900013820-foodgol
1131;Capitán Cook;https://www.rappi.cl/restaurantes/900014874-capitan-cook
1132;Lima Sushi;https://www.rappi.cl/restaurantes/900015090-lima-sushi
1133;Tres Toques Sanguchería;https://www.rappi.cl/restaurantes/900015185-tres-toques-sangucheria
1134;Pizza Greene House;https://www.rappi.cl/restaurantes/900015211-pizza-greene-house
1135;Barrio Kebab;https://www.rappi.cl/restaurantes/900015298-barrio-kebab
1136;Abo Sultan;https://www.rappi.cl/restaurantes/900015496-abo-sultan
1137;Central Sándwich Delivery;https://www.rappi.cl/restaurantes/900015497-central-sandwich-delivery
1138;OK Chicken Delivery;https://www.rappi.cl/restaurantes/900015498-ok-chicken-delivery
1139;Felipe Didier;https://www.rappi.cl/restaurantes/900015511-felipe-didier
1140;Jinsei;https://www.rappi.cl/restaurantes/900015610-jinsei
1141;Rock The Food;https://www.rappi.cl/restaurantes/900015613-rock-the-food
1142;Vegan Dealer;https://www.rappi.cl/restaurantes/900015745-vegan-dealer
1143;Restaurant Amistad;https://www.rappi.cl/restaurantes/900015748-restaurant-amistad
1144;Comida China Sucre;https://www.rappi.cl/restaurantes/900015811-comida-china-sucre
1145;Central Pizza;https://www.rappi.cl/restaurantes/900015878-central-pizza
1146;Sanguchon Peruano Brasil;https://www.rappi.cl/restaurantes/900015924-sanguchon-peruano-brasil
1147;Sabor al Cuadrado;https://www.rappi.cl/restaurantes/900015927-sabor-al-cuadrado
1148;Sushi Town;https://www.rappi.cl/restaurantes/900015970-sushi-town
1149;La Huamantanga Fuente Peruana;https://www.rappi.cl/restaurantes/900016036-la-huamantanga-fuente-peruana
1150;Fusión Holandesa;https://www.rappi.cl/restaurantes/900016241-fusion-holandesa
1151;Charlie´s Tavern;https://www.rappi.cl/restaurantes/900016272-charlies-tavern
1152;Get It;https://www.rappi.cl/restaurantes/900016652-get-it
1153;Olympic Sushi;https://www.rappi.cl/restaurantes/900016978-olympic-sushi
1154;Pizzeria a Time;https://www.rappi.cl/restaurantes/900017078-pizzeria-a-time
1155;Akihiro Sushi Fusión;https://www.rappi.cl/restaurantes/900017222-akihiro-sushi-fusion
1156;Donde Naresh;https://www.rappi.cl/restaurantes/900017312-donde-naresh
1157;Kazoku NH;https://www.rappi.cl/restaurantes/900017346-kazoku-nh
1158;Tung Fong.;https://www.rappi.cl/restaurantes/900017433-tung-fong
1159;Shawarma el Porvenir;https://www.rappi.cl/restaurantes/900017478-shawarma-el-porvenir
1160;Perpetuo restaurant;https://www.rappi.cl/restaurantes/900017785-perpetuo-restaurant
1161;Empanadas 4K;https://www.rappi.cl/restaurantes/900017863-empanadas-4k
1162;Waffle Waffle!;https://www.rappi.cl/restaurantes/900018030-waffle-waffle
1163;Killer Pizza;https://www.rappi.cl/restaurantes/900018062-killer-pizza
1164;Canton House;https://www.rappi.cl/restaurantes/900018133-canton-house
1165;Jareku sushi;https://www.rappi.cl/restaurantes/900018135-jareku-sushi
1166;Búfalo Beef;https://www.rappi.cl/restaurantes/900018160-bufalo-beef
1167;Achoclonados;https://www.rappi.cl/restaurantes/900018924-achoclonados
1168;Lima Tokio;https://www.rappi.cl/restaurantes/900019274-lima-tokio
1169;Gran Yuan;https://www.rappi.cl/restaurantes/900019926-gran-yuan
1170;La Esquina del Sabor Venezolano;https://www.rappi.cl/restaurantes/900019969-la-esquina-del-sabor-venezolano
1171;Tatsu Sushi;https://www.rappi.cl/restaurantes/900020119-tatsu-sushi
1172;Sushi Nan Santiago;https://www.rappi.cl/restaurantes/900020169-sushi-nan-santiago
1173;Como En Tu Casa;https://www.rappi.cl/restaurantes/900020402-como-en-tu-casa
1174;Don Pizzero;https://www.rappi.cl/restaurantes/900020614-don-pizzero
